,Close,High,Low,Open,Volume
,^KS200,^KS200,^KS200,^KS200,^KS200
Date,,,,,
2014-12-22,249.6999969482422,249.83999633789065,247.6699981689453,248.92999267578125,46000000.0
2014-12-23,249.05999755859372,249.9199981689453,248.7400054931641,249.5800018310547,50700000.0
2014-12-24,250.07000732421875,250.1699981689453,248.6300048828125,249.16000366210935,43500000.0
2014-12-26,250.0500030517578,251.1199951171875,249.6499938964844,250.0800018310547,48800000.0
2014-12-29,246.3000030517578,248.4499969482422,246.3000030517578,248.25,44500000.0
2014-12-30,244.0500030517578,247.38999938964844,243.77999877929688,247.08999633789065,52900000.0
2015-01-02,244.7899932861328,245.32000732421875,243.25,243.9600067138672,54200000.0
2015-01-05,244.25999450683597,244.55999755859372,241.75999450683597,243.8300018310547,62800000.0
2015-01-06,239.92999267578125,242.05999755859372,239.32000732421875,241.3600006103516,66200000.0
2015-01-07,240.52999877929688,240.91000366210935,239.08999633789065,239.41000366210935,54600000.0
2015-01-08,243.94000244140625,244.1300048828125,241.67999267578125,242.27999877929688,64000000.0
2015-01-09,246.0500030517578,247.1100006103516,245.3999938964844,245.97000122070312,65100000.0
2015-01-12,245.6999969482422,246.2700042724609,245.0500030517578,245.16000366210935,64500000.0
2015-01-13,246.2899932861328,246.63999938964844,244.47000122070312,244.97999572753903,59900000.0
2015-01-14,245.9900054931641,247.4600067138672,245.77999877929688,246.47999572753903,70800000.0
2015-01-15,245.75999450683597,246.6300048828125,244.8999938964844,245.9600067138672,59400000.0
2015-01-16,242.22000122070312,244.6999969482422,241.7700042724609,244.6999969482422,73300000.0
2015-01-19,244.77999877929688,245.82000732421875,243.69000244140625,244.05999755859372,63200000.0
2015-01-20,247.2400054931641,247.38999938964844,245.5,245.5200042724609,55100000.0
2015-01-21,248.58999633789065,248.58999633789065,246.6300048828125,247.00999450683597,65000000.0
2015-01-22,248.47000122070312,249.97999572753903,248.00999450683597,249.22000122070312,76600000.0
2015-01-23,250.32000732421875,251.8000030517578,249.5500030517578,251.75999450683597,78400000.0
2015-01-26,250.13999938964844,250.2100067138672,248.4199981689453,248.9199981689453,62700000.0
2015-01-27,252.1999969482422,252.1999969482422,250.55999755859372,250.75999450683597,85000000.0
2015-01-28,252.2100067138672,252.5,250.1199951171875,250.82000732421875,85200000.0
2015-01-29,250.4600067138672,251.83999633789065,249.77999877929688,250.4499969482422,83400000.0
2015-01-30,249.8800048828125,251.83999633789065,249.8800048828125,251.82000732421875,93100000.0
2015-02-02,250.6100006103516,251.1999969482422,249.4900054931641,249.8300018310547,76500000.0
2015-02-03,250.3800048828125,251.66000366210935,249.22000122070312,251.6300048828125,79100000.0
2015-02-04,251.6000061035156,253.07000732421875,251.6000061035156,251.97999572753903,78200000.0
2015-02-05,249.77999877929688,251.4199981689453,248.8999938964844,251.3300018310547,70000000.0
2015-02-06,250.16000366210935,250.16000366210935,248.67999267578125,249.88999938964844,76100000.0
2015-02-09,249.25999450683597,249.94000244140625,248.5800018310547,249.0500030517578,64800000.0
2015-02-10,247.66000366210935,250.4199981689453,247.66000366210935,249.6199951171875,62800000.0
2015-02-11,248.3999938964844,249.00999450683597,247.7700042724609,248.4900054931641,64800000.0
2015-02-12,247.7100067138672,248.5,246.32000732421875,248.47999572753903,66400000.0
2015-02-13,249.75999450683597,249.75999450683597,248.25999450683597,248.6499938964844,63100000.0
2015-02-16,249.80999755859372,250.5500030517578,249.5399932861328,250.1699981689453,52100000.0
2015-02-17,250.3699951171875,250.6699981689453,248.9199981689453,249.3600006103516,55700000.0
2015-02-23,250.8000030517578,252.50999450683597,250.55999755859372,252.1300048828125,59000000.0
2015-02-24,251.27999877929688,252.1100006103516,251.08999633789065,251.8300018310547,61700000.0
2015-02-25,252.9600067138672,253.22000122070312,252.00999450683597,252.72000122070312,79600000.0
2015-02-26,252.92999267578125,253.1300048828125,251.88999938964844,253.02999877929688,79400000.0
2015-02-27,251.4600067138672,252.8300018310547,251.1999969482422,252.72999572753903,80300000.0
2015-03-02,253.6499938964844,253.7400054931641,252.38999938964844,253.1300048828125,92800000.0
2015-03-03,254.5,254.97000122070312,253.88999938964844,254.5500030517578,87500000.0
2015-03-04,254.30999755859372,254.72000122070312,253.88999938964844,254.55999755859372,72300000.0
2015-03-05,254.16000366210935,254.8600006103516,253.63999938964844,254.0200042724609,58400000.0
2015-03-06,255.9600067138672,256.1499938964844,254.72999572753903,254.7400054931641,83100000.0
2015-03-09,252.7700042724609,254.94000244140625,252.69000244140625,254.80999755859372,65400000.0
2015-03-10,251.75,254.16000366210935,251.75,253.75999450683597,76300000.0
2015-03-11,252.16000366210935,252.66000366210935,250.08999633789065,250.08999633789065,79700000.0
2015-03-12,250.27999877929688,253.22999572753903,250.27999877929688,251.6699981689453,98700000.0
2015-03-13,252.17999267578125,253.30999755859372,251.97999572753903,252.55999755859372,66600000.0
2015-03-16,252.44000244140625,253.1999969482422,251.55999755859372,252.1300048828125,72900000.0
2015-03-17,258.17999267578125,258.19000244140625,253.6999969482422,253.7700042724609,85100000.0
2015-03-18,258.2200012207031,259.19000244140625,257.8699951171875,258.45001220703125,85400000.0
2015-03-19,258.989990234375,260.67999267578125,258.3699951171875,260.67999267578125,120600000.0
2015-03-20,258.70001220703125,259.32000732421875,257.4200134277344,258.9200134277344,81300000.0
2015-03-23,258.95001220703125,259.8800048828125,258.1600036621094,259.4800109863281,84500000.0
2015-03-24,259.1600036621094,259.3399963378906,257.5599975585937,258.5799865722656,71400000.0
2015-03-25,258.94000244140625,259.8399963378906,258.3800048828125,259.3500061035156,84800000.0
2015-03-26,255.9900054931641,258.0799865722656,255.80999755859372,256.69000244140625,78200000.0
2015-03-27,255.5399932861328,256.7300109863281,255.1000061035156,256.4100036621094,72700000.0
2015-03-30,256.1000061035156,256.57000732421875,254.91000366210935,256.45001220703125,69000000.0
2015-03-31,257.2799987792969,258.42999267578125,256.1600036621094,257.6600036621094,83500000.0
2015-04-01,254.97000122070312,256.75,254.7400054931641,256.44000244140625,83100000.0
2015-04-02,254.9900054931641,256.3699951171875,254.6999969482422,256.07000732421875,76700000.0
2015-04-03,256.75,256.9200134277344,255.0500030517578,255.7700042724609,67500000.0
2015-04-06,256.92999267578125,258.42999267578125,256.3399963378906,257.20001220703125,79400000.0
2015-04-07,256.8800048828125,258.67999267578125,256.6099853515625,258.6499938964844,75000000.0
2015-04-08,258.510009765625,258.8099975585937,256.8299865722656,257.0899963378906,99700000.0
2015-04-09,258.3299865722656,259.2099914550781,257.6099853515625,258.44000244140625,85900000.0
2015-04-10,261.95001220703125,262.20001220703125,259.20001220703125,259.3500061035156,104500000.0
2015-04-13,263.4800109863281,263.75,262.1099853515625,262.6199951171875,123200000.0
2015-04-14,265.57000732421875,265.6000061035156,263.20001220703125,263.8099975585937,151100000.0
2015-04-15,265.7699890136719,266.4100036621094,264.92999267578125,265.760009765625,111900000.0
2015-04-16,268.45001220703125,268.45001220703125,266.4200134277344,267.6700134277344,113900000.0
2015-04-17,268.2799987792969,268.8099975585937,267.4200134277344,268.7300109863281,90600000.0
2015-04-20,268.54998779296875,268.5899963378906,266.1400146484375,266.1400146484375,100100000.0
2015-04-21,268.1700134277344,269.1300048828125,267.5599975585937,269.0299987792969,102400000.0
2015-04-22,268.6400146484375,270.6499938964844,267.2200012207031,268.20001220703125,136300000.0
2015-04-23,272.5899963378906,272.7799987792969,268.8500061035156,270.2699890136719,134700000.0
2015-04-24,271.04998779296875,275.1099853515625,270.3299865722656,273.8099975585937,144000000.0
2015-04-27,270.04998779296875,272.2900085449219,269.2900085449219,272.1600036621094,92900000.0
2015-04-28,268.54998779296875,270.92999267578125,268.1000061035156,270.6300048828125,100600000.0
2015-04-29,268.0299987792969,269.760009765625,265.9200134277344,269.5400085449219,117300000.0
2015-04-30,266.4200134277344,267.57000732421875,265.8500061035156,267.0400085449219,107000000.0
2015-05-04,267.3299865722656,268.5599975585937,266.989990234375,267.57000732421875,81100000.0
2015-05-06,264.0299987792969,266.17999267578125,263.0899963378906,265.9599914550781,103600000.0
2015-05-07,262.4700012207031,263.489990234375,260.1000061035156,263.1099853515625,97400000.0
2015-05-08,260.8099975585937,262.7200012207031,260.8099975585937,262.1099853515625,69300000.0
2015-05-11,261.489990234375,263.8800048828125,261.489990234375,263.45001220703125,71200000.0
2015-05-12,261.4200134277344,262.3500061035156,260.5199890136719,262.1199951171875,78800000.0
2015-05-13,263.25,263.6499938964844,261.7300109863281,261.82000732421875,73300000.0
2015-05-14,263.69000244140625,263.8800048828125,262.6300048828125,263.17999267578125,74900000.0
2015-05-15,261.3299865722656,265.510009765625,261.0899963378906,265.239990234375,82300000.0
2015-05-18,261.9700012207031,261.9700012207031,260.45001220703125,261.2799987792969,81500000.0
2015-05-19,262.9200134277344,263.9700012207031,261.0400085449219,261.8399963378906,87600000.0
2015-05-20,265.3599853515625,265.5400085449219,263.42999267578125,263.7900085449219,92600000.0
2015-05-21,262.6600036621094,265.3800048828125,262.4100036621094,265.20001220703125,84400000.0
2015-05-22,266.0299987792969,266.0299987792969,263.2799987792969,263.6600036621094,99700000.0
2015-05-26,265.4100036621094,266.1600036621094,263.82000732421875,265.9599914550781,100600000.0
2015-05-27,260.1600036621094,264.2200012207031,259.7200012207031,263.8999938964844,103100000.0
2015-05-28,260.0599975585937,261.92999267578125,260.0599975585937,261.1300048828125,93500000.0
2015-05-29,260.3900146484375,261.9100036621094,259.4700012207031,259.8800048828125,106300000.0
2015-06-01,258.739990234375,260.0,257.1300048828125,259.8399963378906,80700000.0
2015-06-02,256.2900085449219,259.489990234375,255.91000366210935,258.79998779296875,114400000.0
2015-06-03,254.1100006103516,257.44000244140625,253.50999450683597,256.5400085449219,104100000.0
2015-06-04,255.47000122070312,257.0400085449219,254.33999633789065,255.3999938964844,101300000.0
2015-06-05,254.94000244140625,256.1199951171875,254.0,254.08999633789065,94600000.0
2015-06-08,254.2100067138672,254.8699951171875,253.33999633789065,254.8699951171875,84700000.0
2015-06-09,253.50999450683597,255.05999755859372,252.67999267578125,253.77999877929688,79100000.0
2015-06-10,252.1100006103516,255.67999267578125,251.9499969482422,255.5,85600000.0
2015-06-11,252.32000732421875,253.8300018310547,251.7400054931641,253.7700042724609,129100000.0
2015-06-12,251.66000366210935,254.7700042724609,250.83999633789065,253.94000244140625,89300000.0
2015-06-15,250.7400054931641,251.3699951171875,249.3800048828125,250.13999938964844,67800000.0
2015-06-16,248.4900054931641,251.0,246.4199981689453,250.94000244140625,93200000.0
2015-06-17,249.0800018310547,249.52999877929688,247.5200042724609,249.2700042724609,71000000.0
2015-06-18,249.6699981689453,251.25999450683597,248.9199981689453,250.4199981689453,73000000.0
2015-06-19,249.83999633789065,251.41000366210935,249.7899932861328,251.3699951171875,88100000.0
2015-06-22,250.9900054931641,252.69000244140625,250.4499969482422,251.6000061035156,64200000.0
2015-06-23,254.5200042724609,255.4199981689453,252.5200042724609,253.25,83600000.0
2015-06-24,254.94000244140625,255.2400054931641,253.7899932861328,255.00999450683597,72500000.0
2015-06-25,253.8000030517578,254.66000366210935,253.4199981689453,253.83999633789065,80900000.0
2015-06-26,254.47999572753903,255.3500061035156,252.88999938964844,253.2899932861328,83200000.0
2015-06-29,251.25999450683597,251.9600067138672,250.3600006103516,250.6100006103516,89000000.0
2015-06-30,252.2700042724609,252.38999938964844,250.1999969482422,250.5200042724609,74400000.0
2015-07-01,255.07000732421875,255.5200042724609,251.6499938964844,252.4900054931641,85800000.0
2015-07-02,255.5,256.1199951171875,254.75,255.83999633789065,90100000.0
2015-07-03,254.66000366210935,255.6199951171875,253.55999755859372,255.33999633789065,98700000.0
2015-07-06,248.3000030517578,252.5399932861328,248.02999877929688,251.25,166900000.0
2015-07-07,248.0500030517578,249.8600006103516,246.55999755859372,249.57000732421875,149400000.0
2015-07-08,244.94000244140625,248.66000366210935,244.94000244140625,248.6499938964844,118800000.0
2015-07-09,246.7700042724609,246.7700042724609,241.4900054931641,243.1699981689453,107100000.0
2015-07-10,246.8300018310547,247.8000030517578,246.0800018310547,247.8000030517578,101700000.0
2015-07-13,249.83999633789065,250.1199951171875,246.63999938964844,247.0,119000000.0
2015-07-14,248.63999938964844,250.7899932861328,247.97999572753903,250.6999969482422,107100000.0
2015-07-15,249.6499938964844,250.94000244140625,248.3800048828125,249.6300048828125,188400000.0
2015-07-16,251.47000122070312,251.58999633789065,249.3000030517578,249.50999450683597,150500000.0
2015-07-17,250.22999572753903,253.1499938964844,249.0200042724609,253.0500030517578,133800000.0
2015-07-20,248.91000366210935,250.5200042724609,248.42999267578125,250.0200042724609,95300000.0
2015-07-21,250.3500061035156,251.1499938964844,248.57000732421875,249.92999267578125,108300000.0
2015-07-22,247.8800048828125,249.4199981689453,247.0399932861328,248.69000244140625,96100000.0
2015-07-23,247.30999755859372,248.38999938964844,246.4600067138672,248.3000030517578,96300000.0
2015-07-24,244.91000366210935,246.6699981689453,244.3800048828125,246.66000366210935,95800000.0
2015-07-27,244.97999572753903,246.16000366210935,243.5399932861328,243.5800018310547,98500000.0
2015-07-28,245.2100067138672,246.1000061035156,242.8600006103516,243.82000732421875,97400000.0
2015-07-29,245.97000122070312,247.3600006103516,245.72999572753903,246.75,85200000.0
2015-07-30,243.6100006103516,246.5,243.6100006103516,246.00999450683597,106300000.0
2015-07-31,244.3000030517578,244.8999938964844,241.8699951171875,244.6199951171875,95400000.0
2015-08-03,241.47999572753903,243.7100067138672,241.05999755859372,243.7100067138672,79200000.0
2015-08-04,243.5500030517578,243.55999755859372,241.4199981689453,241.4600067138672,72000000.0
2015-08-05,243.1199951171875,244.0500030517578,242.3300018310547,243.5,75500000.0
2015-08-06,240.0399932861328,243.8600006103516,239.97999572753903,243.8500061035156,84500000.0
2015-08-07,239.7899932861328,240.1499938964844,238.66000366210935,239.7100067138672,61300000.0
2015-08-10,239.17999267578125,239.5800018310547,238.07000732421875,239.5399932861328,64400000.0
2015-08-11,237.91000366210935,241.9199981689453,237.8500061035156,241.22999572753903,96700000.0
2015-08-12,237.2400054931641,238.6499938964844,234.75,237.05999755859372,103300000.0
2015-08-13,237.32000732421875,238.3800048828125,235.7899932861328,237.0200042724609,80900000.0
2015-08-14,,,,,
2015-08-17,235.3699951171875,238.27999877929688,235.3500061035156,238.22000122070312,62000000.0
2015-08-18,235.1999969482422,236.9499969482422,234.97999572753903,236.69000244140625,79000000.0
2015-08-19,234.2700042724609,236.22000122070312,232.47000122070312,235.4900054931641,104800000.0
2015-08-20,231.58999633789065,233.5500030517578,231.16000366210935,233.27999877929688,78700000.0
2015-08-21,227.13999938964844,228.52999877929688,225.17999267578125,226.05999755859372,104200000.0
2015-08-24,221.52999877929688,226.5800018310547,217.5200042724609,225.16000366210935,116400000.0
2015-08-25,223.07000732421875,225.69000244140625,218.6000061035156,222.55999755859372,141000000.0
2015-08-26,227.7100067138672,228.13999938964844,221.3000030517578,222.4900054931641,139400000.0
2015-08-27,228.94000244140625,230.33999633789065,228.1100006103516,229.77999877929688,107400000.0
2015-08-28,232.3500061035156,232.5500030517578,231.1000061035156,231.80999755859372,101500000.0
2015-08-31,232.8000030517578,232.8000030517578,230.52999877929688,231.55999755859372,98000000.0
2015-09-01,229.5500030517578,232.5,229.50999450683597,231.8600006103516,77900000.0
2015-09-02,229.91000366210935,230.7100067138672,226.02999877929688,226.3600006103516,79300000.0
2015-09-03,230.3999938964844,231.7700042724609,229.5800018310547,231.5200042724609,73800000.0
2015-09-04,227.8999938964844,231.3800048828125,227.1100006103516,231.22999572753903,67200000.0
2015-09-07,227.30999755859372,228.7100067138672,226.1300048828125,227.52999877929688,59000000.0
2015-09-08,227.75999450683597,228.6100006103516,226.6100006103516,227.97000122070312,82200000.0
2015-09-09,234.3999938964844,234.3999938964844,230.5,230.5399932861328,82900000.0
2015-09-10,237.17999267578125,237.17999267578125,231.9600067138672,232.33999633789065,95400000.0
2015-09-11,233.7400054931641,235.5399932861328,233.6100006103516,234.5200042724609,65000000.0
2015-09-14,233.05999755859372,234.55999755859372,231.6499938964844,234.4499969482422,60800000.0
2015-09-15,233.58999633789065,233.91000366210935,232.4900054931641,232.91000366210935,55600000.0
2015-09-16,238.77999877929688,239.2899932861328,234.7700042724609,234.88999938964844,89200000.0
2015-09-17,239.2899932861328,240.3500061035156,238.50999450683597,240.3500061035156,85400000.0
2015-09-18,241.1199951171875,241.3000030517578,236.92999267578125,239.00999450683597,84500000.0
2015-09-21,236.72000122070312,239.1100006103516,236.3000030517578,238.05999755859372,52100000.0
2015-09-22,238.67999267578125,239.0500030517578,236.7400054931641,237.83999633789065,62100000.0
2015-09-23,234.25999450683597,237.0200042724609,234.25,235.8500061035156,71200000.0
2015-09-24,234.25999450683597,235.9600067138672,233.8999938964844,235.6499938964844,56900000.0
2015-09-25,233.7899932861328,234.9900054931641,232.66000366210935,234.47999572753903,53200000.0
2015-09-30,236.7100067138672,236.72999572753903,230.33999633789065,230.4499969482422,76000000.0
2015-10-01,238.6199951171875,239.6100006103516,235.8300018310547,236.6000061035156,62000000.0
2015-10-02,237.1499938964844,239.1699981689453,237.1499938964844,238.38999938964844,65100000.0
2015-10-05,237.97999572753903,240.13999938964844,237.6100006103516,238.4499969482422,63900000.0
2015-10-06,240.17999267578125,240.5800018310547,239.1000061035156,240.27999877929688,66700000.0
2015-10-07,243.5200042724609,243.6000061035156,241.1300048828125,241.13999938964844,63800000.0
2015-10-08,246.0200042724609,246.0200042724609,243.25,244.82000732421875,74500000.0
2015-10-12,246.4900054931641,247.4900054931641,245.2899932861328,246.16000366210935,104500000.0
2015-10-13,246.0399932861328,247.0399932861328,245.1000061035156,246.22000122070312,71200000.0
2015-10-14,244.94000244140625,245.7400054931641,243.91000366210935,245.42999267578125,69300000.0
2015-10-15,247.88999938964844,248.52999877929688,244.69000244140625,244.82000732421875,70600000.0
2015-10-16,247.3699951171875,248.3500061035156,246.7100067138672,248.33999633789065,66000000.0
2015-10-19,247.47000122070312,248.19000244140625,246.44000244140625,247.4900054931641,54600000.0
2015-10-20,248.52999877929688,248.72000122070312,247.07000732421875,247.57000732421875,78300000.0
2015-10-21,249.25,250.58999633789065,247.92999267578125,248.3999938964844,83600000.0
2015-10-22,247.22000122070312,249.42999267578125,246.69000244140625,249.0399932861328,89000000.0
2015-10-23,249.41000366210935,251.32000732421875,248.97000122070312,249.82000732421875,81000000.0
2015-10-26,250.3600006103516,250.6300048828125,249.3800048828125,250.5800018310547,67700000.0
2015-10-27,250.0399932861328,250.17999267578125,248.7100067138672,249.5200042724609,64300000.0
2015-10-28,249.7899932861328,250.02999877929688,248.3300018310547,250.02999877929688,87700000.0
2015-10-29,248.92999267578125,253.41000366210935,248.8500061035156,251.19000244140625,138200000.0
2015-10-30,249.41000366210935,250.8699951171875,248.8300018310547,249.1999969482422,76800000.0
2015-11-02,250.6000061035156,250.66000366210935,249.3300018310547,249.8600006103516,61900000.0
2015-11-03,252.1199951171875,252.94000244140625,251.3300018310547,251.44000244140625,92500000.0
2015-11-04,252.3300018310547,253.22000122070312,251.1100006103516,252.7400054931641,60800000.0
2015-11-05,251.7899932861328,252.1300048828125,250.5800018310547,251.7700042724609,60000000.0
2015-11-06,250.25,252.0500030517578,249.8000030517578,251.52999877929688,76300000.0
2015-11-09,249.2100067138672,250.00999450683597,248.2899932861328,249.8699951171875,75300000.0
2015-11-10,245.8600006103516,247.83999633789065,244.94000244140625,247.7700042724609,77500000.0
2015-11-11,245.8600006103516,246.6499938964844,244.1300048828125,245.47000122070312,64200000.0
2015-11-12,245.13999938964844,245.97000122070312,245.0,245.72999572753903,49500000.0
2015-11-13,242.7100067138672,243.97999572753903,242.55999755859372,243.16000366210935,59900000.0
2015-11-16,238.8699951171875,240.80999755859372,238.83999633789065,239.41000366210935,98800000.0
2015-11-17,241.25999450683597,242.92999267578125,240.92999267578125,241.9900054931641,62900000.0
2015-11-18,241.44000244140625,242.6499938964844,241.16000366210935,241.75999450683597,80100000.0
2015-11-19,244.7899932861328,244.7899932861328,242.5399932861328,243.1000061035156,73700000.0
2015-11-20,244.8000030517578,245.5,244.30999755859372,244.7400054931641,97600000.0
2015-11-23,245.9199981689453,246.8600006103516,244.94000244140625,245.47999572753903,69100000.0
2015-11-24,247.50999450683597,248.0500030517578,245.7700042724609,245.9600067138672,69400000.0
2015-11-25,246.5800018310547,247.8500061035156,246.4499969482422,247.7899932861328,70500000.0
2015-11-26,249.42999267578125,249.91000366210935,247.2100067138672,247.2100067138672,84300000.0
2015-11-27,249.07000732421875,250.6000061035156,248.92999267578125,250.4600067138672,66700000.0
2015-11-30,244.2400054931641,248.3999938964844,243.8500061035156,248.3000030517578,117500000.0
2015-12-01,248.6999969482422,249.0800018310547,245.38999938964844,245.47000122070312,61300000.0
2015-12-02,246.6000061035156,249.0,246.6000061035156,248.8999938964844,55600000.0
2015-12-03,244.67999267578125,245.4900054931641,243.1199951171875,245.4600067138672,49700000.0
2015-12-04,242.1499938964844,243.30999755859372,241.63999938964844,241.8600006103516,48000000.0
2015-12-07,240.67999267578125,243.80999755859372,240.6699981689453,243.75999450683597,48500000.0
2015-12-08,239.22999572753903,241.7700042724609,239.19000244140625,240.8600006103516,63300000.0
2015-12-09,239.3999938964844,240.3000030517578,238.6699981689453,239.58999633789065,65400000.0
2015-12-10,240.6000061035156,241.30999755859372,238.9900054931641,239.27999877929688,81200000.0
2015-12-11,240.3500061035156,241.8300018310547,239.77999877929688,240.6499938964844,61300000.0
2015-12-14,238.1699981689453,238.4900054931641,236.94000244140625,237.5500030517578,72600000.0
2015-12-15,238.8000030517578,239.5399932861328,237.97999572753903,239.1300048828125,54300000.0
2015-12-16,243.4900054931641,244.3699951171875,240.82000732421875,240.88999938964844,66800000.0
2015-12-17,244.1699981689453,245.69000244140625,242.7700042724609,245.1999969482422,63300000.0
2015-12-18,243.0,244.13999938964844,241.4199981689453,241.7100067138672,61100000.0
2015-12-21,243.75999450683597,244.69000244140625,242.00999450683597,243.00999450683597,53500000.0
2015-12-22,245.47999572753903,245.50999450683597,242.5800018310547,244.05999755859372,70000000.0
2015-12-23,246.52999877929688,247.4900054931641,244.97000122070312,245.63999938964844,68700000.0
2015-12-24,245.3300018310547,247.9600067138672,245.3300018310547,247.80999755859372,58800000.0
2015-12-28,241.7899932861328,245.50999450683597,241.7899932861328,245.3800048828125,66400000.0
2015-12-29,241.22000122070312,241.6100006103516,238.8999938964844,240.69000244140625,61600000.0
2015-12-30,240.3800048828125,242.4199981689453,240.02999877929688,242.1300048828125,67600000.0
2016-01-04,234.6300048828125,239.3500061035156,234.6300048828125,239.3000030517578,68200000.0
2016-01-05,236.1300048828125,237.25,233.9600067138672,233.9600067138672,67000000.0
2016-01-06,234.6000061035156,236.47999572753903,233.2700042724609,236.47999572753903,89000000.0
2016-01-07,231.92999267578125,234.5399932861328,231.5200042724609,233.22999572753903,88000000.0
2016-01-08,233.67999267578125,233.77999877929688,229.91000366210935,230.3999938964844,117200000.0
2016-01-11,230.8300018310547,232.2700042724609,230.33999633789065,230.7700042724609,76800000.0
2016-01-12,230.5500030517578,232.8500061035156,230.25,232.4499969482422,72200000.0
2016-01-13,233.5200042724609,234.25999450683597,231.88999938964844,232.2400054931641,71900000.0
2016-01-14,231.3800048828125,231.5200042724609,229.41000366210935,230.67999267578125,78100000.0
2016-01-15,228.77999877929688,233.75999450683597,228.00999450683597,233.3800048828125,96900000.0
2016-01-18,228.58999633789065,229.16000366210935,225.3300018310547,225.55999755859372,79300000.0
2016-01-19,230.0800018310547,230.1199951171875,227.02999877929688,228.7899932861328,80100000.0
2016-01-20,224.5399932861328,229.3000030517578,222.9199981689453,229.2899932861328,121100000.0
2016-01-21,223.80999755859372,226.6100006103516,223.80999755859372,224.8300018310547,145400000.0
2016-01-22,228.7899932861328,228.7899932861328,226.30999755859372,226.3500061035156,115500000.0
2016-01-25,230.2100067138672,231.3699951171875,228.9900054931641,229.97999572753903,75700000.0
2016-01-26,227.19000244140625,229.05999755859372,226.16000366210935,228.66000366210935,89500000.0
2016-01-27,230.9600067138672,231.1300048828125,228.8300018310547,229.19000244140625,92900000.0
2016-01-28,231.50999450683597,231.6199951171875,228.0200042724609,229.07000732421875,131300000.0
2016-01-29,232.1000061035156,232.1000061035156,228.8000030517578,230.97000122070312,107900000.0
2016-02-01,233.6699981689453,233.83999633789065,232.1300048828125,232.8699951171875,106300000.0
2016-02-02,231.1000061035156,232.9499969482422,231.0500030517578,232.2700042724609,87300000.0
2016-02-03,228.97000122070312,229.3600006103516,227.7700042724609,229.2899932861328,77800000.0
2016-02-04,232.91000366210935,232.94000244140625,230.1199951171875,230.3000030517578,84700000.0
2016-02-05,233.3000030517578,233.92999267578125,232.2700042724609,232.72999572753903,90000000.0
2016-02-11,226.6999969482422,228.3500061035156,226.25999450683597,227.7700042724609,83600000.0
2016-02-12,224.97999572753903,226.6300048828125,223.3699951171875,225.5,122100000.0
2016-02-15,228.3999938964844,228.80999755859372,226.8600006103516,227.83999633789065,82000000.0
2016-02-16,231.5200042724609,232.1300048828125,228.8699951171875,229.25999450683597,76700000.0
2016-02-17,231.94000244140625,233.3000030517578,230.8699951171875,231.66000366210935,95000000.0
2016-02-18,234.7400054931641,235.1100006103516,233.5200042724609,235.0800018310547,81400000.0
2016-02-19,235.2700042724609,235.30999755859372,233.47000122070312,234.1100006103516,74300000.0
2016-02-22,234.9499969482422,235.72999572753903,233.77999877929688,234.5800018310547,59600000.0
2016-02-23,235.02999877929688,236.6699981689453,234.4199981689453,236.5399932861328,70200000.0
2016-02-24,234.91000366210935,235.5800018310547,233.9600067138672,234.3000030517578,70400000.0
2016-02-25,235.3699951171875,236.91000366210935,233.8699951171875,235.57000732421875,73300000.0
2016-02-26,235.22000122070312,236.4600067138672,234.8600006103516,236.38999938964844,77700000.0
2016-02-29,234.6300048828125,236.27999877929688,234.6300048828125,235.3999938964844,80400000.0
2016-03-02,238.6300048828125,239.0800018310547,238.0800018310547,238.4499969482422,108600000.0
2016-03-03,240.08999633789065,240.1999969482422,238.67999267578125,240.1999969482422,111200000.0
2016-03-04,239.7400054931641,240.30999755859372,238.92999267578125,239.83999633789065,116600000.0
2016-03-07,240.2100067138672,240.91000366210935,239.83999633789065,240.47000122070312,134400000.0
2016-03-08,238.44000244140625,240.2700042724609,237.32000732421875,240.2700042724609,119600000.0
2016-03-09,239.1300048828125,239.1300048828125,237.2100067138672,237.63999938964844,76700000.0
2016-03-10,241.42999267578125,242.50999450683597,239.47000122070312,239.91000366210935,84200000.0
2016-03-11,241.97000122070312,242.6199951171875,241.1699981689453,241.2899932861328,60900000.0
2016-03-14,242.1499938964844,243.94000244140625,241.92999267578125,243.8999938964844,73900000.0
2016-03-15,241.8300018310547,243.0,241.27999877929688,242.47000122070312,67400000.0
2016-03-16,242.3500061035156,243.42999267578125,241.6300048828125,242.0399932861328,73400000.0
2016-03-17,244.08999633789065,245.83999633789065,243.5800018310547,243.6499938964844,88900000.0
2016-03-18,244.6300048828125,245.2700042724609,243.72000122070312,245.25,77100000.0
2016-03-21,244.27999877929688,245.9499969482422,243.1999969482422,245.44000244140625,72800000.0
2016-03-22,245.41000366210935,245.41000366210935,244.05999755859372,244.75,73800000.0
2016-03-23,245.22999572753903,246.17999267578125,244.4499969482422,245.3300018310547,73000000.0
2016-03-24,244.0800018310547,245.0,243.30999755859372,244.3000030517578,74700000.0
2016-03-25,,,,,
2016-03-28,243.9499969482422,244.9600067138672,243.66000366210935,243.8600006103516,104200000.0
2016-03-29,245.52999877929688,245.8800048828125,244.1100006103516,244.5500030517578,103600000.0
2016-03-30,246.5399932861328,247.5800018310547,246.07000732421875,246.97999572753903,103100000.0
2016-03-31,245.8600006103516,247.25999450683597,244.5500030517578,246.9499969482422,89200000.0
